,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
243,CHEMBL4101628,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc3[nH]cnc3c2)c1,inactive,392.48000000000013,4.424220000000003,1.0,4.0,4.318758762624412
244,CHEMBL4082814,Cc1nc2ccc(-c3ccc(CN4CCC[C@@H]4CO)cc3)cc2n1C[C@H]1CCCO1,active,405.54200000000014,4.147420000000003,1.0,5.0,7.0915149811213505
247,CHEMBL4064624,Cc1nc2ccc(-c3ccc(CN4CCC[C@H]4CO)cc3)cc2n1C[C@@H]1CCCO1,inactive,405.54200000000014,4.147420000000003,1.0,5.0,4.0
248,CHEMBL4091588,Cc1nc2ccc(-c3ccc(CN4CCC[C@@H]4CO)cc3)cc2n1CCC1CCC1,active,403.57000000000016,5.158620000000005,1.0,4.0,8.397940008672037
249,CHEMBL4086161,Cc1nc2ccc(-c3ccc(CN4CCC[C@@H]4CO)cc3)cc2n1CCC(C)C,active,391.5590000000001,5.0145200000000045,1.0,4.0,8.397940008672037
250,CHEMBL4104070,Cc1nc2ccc(-c3ccc(CN4CCC[C@@H]4CO)cc3)cc2n1CC1CCCC1,active,403.57000000000016,5.158620000000005,1.0,4.0,8.0
251,CHEMBL4093921,Cc1nc2ccc(-c3ccc(CN4CCC[C@@H]4CO)cc3)cc2n1Cc1ccccc1,active,411.54900000000004,5.016720000000005,1.0,4.0,6.6020599913279625
252,CHEMBL4066355,Cc1nc2ccc(-c3ccc(CN4CCC[C@@H]4CO)cc3)cc2n1CC(C)C,active,377.53200000000004,4.624420000000004,1.0,4.0,6.356547323513812
253,CHEMBL3134157,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,active,465.61500000000035,4.504620000000005,1.0,5.0,9.096910013008056
254,CHEMBL3348835,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@H]3CO)cc2)c1,active,465.61500000000035,4.504620000000005,1.0,5.0,7.366531544420414
255,CHEMBL4077280,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CC[C@H](O)C3)cc2)c1,active,451.5880000000003,4.114520000000003,1.0,5.0,10.522878745280337
256,CHEMBL4077075,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CC[C@@H](O)C3)cc2)c1,active,451.5880000000003,4.114520000000003,1.0,5.0,7.522878745280337
257,CHEMBL4061789,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3C[C@@H](O)[C@H](O)C3)cc2)c1,active,467.5870000000003,3.085320000000001,2.0,6.0,9.769551078621726
258,CHEMBL4063424,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3C[C@H](O)[C@H](O)C3)cc2)c1,active,467.5870000000003,3.085320000000001,2.0,6.0,9.0
259,CHEMBL4103414,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CNCCO)cc2)c1,active,425.55000000000024,3.6298200000000023,2.0,5.0,8.455931955649724
260,CHEMBL4090361,O=S(=O)(Cc1cccc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1)c1ccccc1,active,451.5880000000002,4.196200000000004,1.0,5.0,9.522878745280337
261,CHEMBL4069327,O=S(=O)(Cc1cccc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1)C1CC1,active,415.55500000000023,3.299500000000002,1.0,5.0,8.769551078621726
262,CHEMBL4093845,CS(=O)(=O)Cc1cccc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,active,389.51700000000017,2.7669000000000015,1.0,5.0,6.284832642151542
263,CHEMBL4066270,OC[C@H]1CCCN1Cc1ccc(COc2cccc(C3CCCCC3)c2)cc1,active,379.54400000000027,5.270000000000006,1.0,3.0,10.522878745280337
264,CHEMBL4086094,CC(C)c1cccc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,active,339.479,4.3457000000000034,1.0,3.0,9.221848749616356
265,CHEMBL4104017,Cc1nc(-c2cccc(OCc3ccc(CN4CCC[C@@H]4CO)cc3)c2)no1,active,379.46000000000004,3.580720000000002,1.0,6.0,8.769551078621726
267,CHEMBL4101573,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc3[nH]c(N)nc3c2)c1,active,407.4950000000002,4.006420000000002,2.0,5.0,6.7447274948966935
268,CHEMBL4101628,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc3[nH]cnc3c2)c1,inactive,392.48000000000013,4.424220000000003,1.0,4.0,4.568636235841013
269,CHEMBL3134157,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,active,465.61500000000035,4.504620000000005,1.0,5.0,7.698970004336019
270,CHEMBL3348835,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@H]3CO)cc2)c1,active,465.61500000000035,4.504620000000005,1.0,5.0,6.153044674980176
271,CHEMBL4077280,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CC[C@H](O)C3)cc2)c1,active,451.5880000000003,4.114520000000003,1.0,5.0,8.2839966563652
272,CHEMBL4061789,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3C[C@@H](O)[C@H](O)C3)cc2)c1,active,467.5870000000003,3.085320000000001,2.0,6.0,8.193820026016112
273,CHEMBL4063424,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3C[C@H](O)[C@H](O)C3)cc2)c1,active,467.5870000000003,3.085320000000001,2.0,6.0,7.42021640338319
274,CHEMBL4090361,O=S(=O)(Cc1cccc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1)c1ccccc1,active,451.5880000000002,4.196200000000004,1.0,5.0,7.455931955649724
276,CHEMBL4066270,OC[C@H]1CCCN1Cc1ccc(COc2cccc(C3CCCCC3)c2)cc1,active,379.54400000000027,5.270000000000006,1.0,3.0,8.823908740944319
277,CHEMBL4086094,CC(C)c1cccc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,active,339.479,4.3457000000000034,1.0,3.0,7.721246399047171
278,CHEMBL4104017,Cc1nc(-c2cccc(OCc3ccc(CN4CCC[C@@H]4CO)cc3)c2)no1,active,379.46000000000004,3.580720000000002,1.0,6.0,6.761953896871205
280,CHEMBL4060768,O=C(c1cc([C@H]2CCCN2c2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1)N1CCOCC1,inactive,525.5520000000005,3.721700000000002,0.0,7.0,4.5376020021010435
281,CHEMBL1819205,CCCCCCCCCCCCCC[C@@H]1OC[C@@H](N)[C@@H]1O,active,299.49899999999997,4.164600000000003,2.0,3.0,6.086186147616283
282,CHEMBL4103173,CCCCCCCCc1ccccc1CC[C@@H]1OC[C@@H](N)[C@@H]1O,inactive,319.4890000000001,3.6092000000000017,2.0,3.0,4.522878745280337
283,CHEMBL4078892,CCCCCCCc1cccc(CC[C@@H]2OC[C@@H](N)[C@@H]2O)c1,inactive,305.462,3.219100000000001,2.0,3.0,4.522878745280337
284,CHEMBL4062604,CCCCCCCCc1cccc(CC[C@@H]2OC[C@@H](N)[C@@H]2O)c1,inactive,319.48900000000003,3.6092000000000013,2.0,3.0,4.795880017344075
285,CHEMBL4090570,CCCCCCCCCc1cccc(CC[C@@H]2OC[C@@H](N)[C@@H]2O)c1,inactive,333.5160000000001,3.9993000000000016,2.0,3.0,4.920818753952375
286,CHEMBL4071253,CCCCCCc1ccc(CC[C@@H]2OC[C@@H](N)[C@@H]2O)cc1,inactive,291.43499999999995,2.8289999999999997,2.0,3.0,4.522878745280337
288,CHEMBL4081791,CCCCCCCCCCc1ccc(CC[C@@H]2OC[C@@H](N)[C@@H]2O)cc1,active,347.54300000000006,4.389400000000004,2.0,3.0,6.376750709602099
289,CHEMBL4059874,CCCCCCCCCCCCc1ccc(CC[C@@H]2OC[C@@H](N)[C@@H]2O)cc1,active,375.59700000000004,5.169600000000005,2.0,3.0,6.055517327849832
290,CHEMBL4089663,CCCCCCCCCCCCCCc1ccc(CC[C@@H]2OC[C@@H](N)[C@@H]2O)cc1,inactive,403.6510000000001,5.949800000000007,2.0,3.0,4.522878745280337
291,CHEMBL4076550,N[C@@H]1CO[C@@H](CCCCCCCCCCCOCC2CCCCC2)[C@H]1O,active,369.59000000000015,4.571300000000005,2.0,4.0,6.42021640338319
292,CHEMBL4075031,N[C@@H]1CO[C@@H](CCCCCCCCCCOCC2CCCCC2)[C@H]1O,active,355.5630000000001,4.181200000000004,2.0,4.0,6.657577319177793
293,CHEMBL4101713,N[C@@H]1CO[C@@H](CCCCCCCCCOCC2CCCCC2)[C@H]1O,active,341.53600000000006,3.7911000000000032,2.0,4.0,6.173925197299173
295,CHEMBL4067667,CC(C)COCCCCCCCCCCC[C@@H]1OC[C@@H](N)[C@@H]1O,active,329.525,3.6470000000000025,2.0,4.0,6.1487416512809245
297,CHEMBL4078560,CCCCCCCCCOCCCC[C@@H]1OC[C@@H](N)[C@@H]1O,inactive,301.47099999999995,3.010900000000001,2.0,4.0,4.522878745280337
300,CHEMBL4087389,CCCCCCCCCCCCCC[C@@H]1OC[C@@H](NC(C)=O)[C@@H]1O,inactive,341.536,4.342000000000003,2.0,3.0,4.522878745280337
302,CHEMBL322333,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)N(C)C,inactive,327.55300000000005,4.5271000000000035,2.0,3.0,4.221848749616356
303,CHEMBL1076555,Oc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,inactive,302.78600000000006,4.912700000000002,2.0,4.0,4.455931955649724
305,CHEMBL2158685,O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2,inactive,380.9190000000001,4.889400000000005,1.0,2.0,4.0
306,CHEMBL3134157,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,active,465.61500000000035,4.504620000000005,1.0,5.0,8.568636235841012
307,CHEMBL3287036,CCCCOc1ccc(CC/C=C2\SC(=O)N(CCN)C2=O)cc1,inactive,348.46800000000013,3.336100000000002,1.0,5.0,5.0
308,CHEMBL2158686,CCCCCCCCc1ccc(CC[C@@](N)(CO)COC)cc1,inactive,321.50500000000005,3.8584000000000023,2.0,3.0,4.301029995663981
310,CHEMBL4162455,CCCCOC(=O)Nc1ccc(C(O)CN2CCN(c3ccncc3)CC2)cc1,inactive,398.5070000000001,3.285800000000002,2.0,6.0,4.259637310505756
311,CHEMBL4173139,CCCCOC(=O)Nc1cccc(C(O)CN2CCN(c3ccncc3)CC2)c1,inactive,398.5070000000002,3.285800000000002,2.0,6.0,4.221848749616356
312,CHEMBL4170798,CC1Cc2c(N/N=C/c3ccc(Cl)cc3)ncnc2N(C)c2ccccc21,inactive,377.87900000000013,5.003500000000003,1.0,5.0,4.920818753952375
313,CHEMBL4245507,O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,inactive,437.569,3.0604000000000005,2.0,7.0,5.0
314,CHEMBL1076555,Oc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,inactive,302.78600000000006,4.912700000000002,2.0,4.0,4.455931955649724
315,CHEMBL3134157,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,active,465.61500000000035,4.504620000000005,1.0,5.0,7.552841968657781
316,CHEMBL4090361,O=S(=O)(Cc1cccc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1)c1ccccc1,active,451.5880000000002,4.196200000000004,1.0,5.0,6.841637507904751
317,CHEMBL4444218,O=S(=O)(Oc1cccc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1)c1ccccc1,active,453.5600000000002,3.9900000000000038,1.0,6.0,7.958607314841775
318,CHEMBL4472026,OC[C@H]1CCCN1Cc1ccc(COc2cccc(CCc3ccccc3)c2)cc1,active,401.5500000000002,5.007500000000005,1.0,3.0,7.585026652029182
319,CHEMBL4574678,OC[C@H]1CCCN1Cc1ccc(COc2cccc(OCc3ccccc3)c2)cc1,active,403.52200000000016,4.801300000000005,1.0,4.0,7.853871964321762
320,CHEMBL4551903,OC[C@H]1CCCN1Cc1ccc(COc2cccc(OCc3ccccc3F)c2)cc1,active,421.51200000000017,4.940400000000005,1.0,4.0,7.3872161432802645
321,CHEMBL4474024,OC[C@H]1CCCN1Cc1ccc(COc2cccc(OCc3cccc(F)c3)c2)cc1,active,421.51200000000017,4.940400000000005,1.0,4.0,8.045757490560675
322,CHEMBL4456309,OC[C@H]1CCCN1Cc1ccc(COc2cccc(OCc3ccc(F)cc3)c2)cc1,active,421.51200000000017,4.940400000000005,1.0,4.0,6.769551078621726
323,CHEMBL4454855,OC[C@H]1CCCN1Cc1ccc(COc2cccc(OCc3ccccc3Cl)c2)cc1,active,437.9670000000002,5.454700000000006,1.0,4.0,7.4089353929735005
324,CHEMBL4455113,OC[C@H]1CCCN1Cc1ccc(COc2cccc(OCc3cccc(Cl)c3)c2)cc1,active,437.9670000000002,5.454700000000006,1.0,4.0,7.356547323513812
328,CHEMBL4578165,OC[C@H]1CCCN1Cc1ccc(COc2cccc(SCc3ccccc3)c2)cc1,active,419.59000000000015,5.514600000000006,1.0,4.0,6.863279432843593
329,CHEMBL4593030,OC[C@H]1CCCN1Cc1ccc(COc2cccc(SCc3ccc(F)cc3)c2)cc1,active,437.58000000000015,5.653700000000006,1.0,4.0,6.116338564846382
331,CHEMBL4561692,COc1ncc(-c2cc3c(c(NC(=O)CN4CCOCC4)c2)COC3)cc1NS(C)(=O)=O,inactive,462.52800000000025,1.4295999999999993,2.0,8.0,5.0
332,CHEMBL4569508,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,inactive,529.5880000000004,5.2816000000000045,1.0,7.0,4.494850021680094
333,CHEMBL4550702,Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1,inactive,406.39300000000003,3.150400000000001,1.0,7.0,4.0
334,CHEMBL4568087,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,inactive,421.5300000000002,2.8580000000000005,2.0,8.0,5.0
335,CHEMBL4552628,Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,inactive,425.89200000000005,3.664520000000002,2.0,6.0,4.0
336,CHEMBL4634634,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,inactive,365.4410000000001,1.4418799999999996,0.0,7.0,4.861066059743076
338,CHEMBL552462,COc1ccc(Nc2nc(N)c(C(=O)c3ccc(OC)c(OC)c3)s2)cc1,inactive,385.4450000000001,3.7257000000000016,2.0,8.0,4.522878745280337
339,CHEMBL552462,COc1ccc(Nc2nc(N)c(C(=O)c3ccc(OC)c(OC)c3)s2)cc1,active,385.4450000000001,3.7257000000000016,2.0,8.0,7.221848749616356
340,CHEMBL3134157,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,active,465.61500000000035,4.504620000000005,1.0,5.0,7.3979400086720375
342,CHEMBL4756733,CCCCCCCCCCCCCC[C@H]1NC[C@H](N)[C@@H]1O,inactive,298.515,3.737600000000001,3.0,3.0,4.0
344,CHEMBL4877410,O=C(N/N=C/c1ccc2c(c1)OCCO2)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,398.42199999999997,3.7650000000000023,2.0,5.0,5.0
345,CHEMBL4869467,COc1ccc(/C=N/NC(=O)c2cc(-c3ccc4ccccc4c3)[nH]n2)cc1,inactive,370.41200000000003,4.0024000000000015,2.0,4.0,5.0
346,CHEMBL4858010,COc1ccccc1/C=N/NC(=O)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,370.41200000000003,4.0024000000000015,2.0,4.0,5.0
347,CHEMBL4849293,COc1cccc(/C=N/NC(=O)c2cc(-c3ccc4ccccc4c3)[nH]n2)c1,inactive,370.41200000000003,4.002400000000002,2.0,4.0,5.0
348,CHEMBL4869938,COc1ccc2ccccc2c1/C=N/NC(=O)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,420.4720000000001,5.155600000000004,2.0,4.0,5.0
349,CHEMBL1290096,O=C(N/N=C/c1ccc(O)cc1)c1cc(-c2ccc3ccccc3c2)n[nH]1,inactive,356.385,3.6994000000000016,3.0,4.0,5.0
350,CHEMBL1289885,O=C(N/N=C/c1cccc(O)c1)c1cc(-c2ccc3ccccc3c2)n[nH]1,inactive,356.385,3.6994000000000016,3.0,4.0,5.0
351,CHEMBL1289998,O=C(N/N=C/c1ccccc1O)c1cc(-c2ccc3ccccc3c2)n[nH]1,inactive,356.385,3.6994000000000016,3.0,4.0,5.0
352,CHEMBL4846418,O=C(N/N=C/C1CCCCC1)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,346.43399999999997,4.525800000000003,2.0,3.0,5.0
353,CHEMBL4877610,O=C(N/N=C/c1cccc2ccccc12)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,390.446,5.147000000000004,2.0,3.0,5.0
354,CHEMBL4870518,O=C(N/N=C/c1ccccc1)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,340.386,3.993800000000002,2.0,3.0,5.0
355,CHEMBL4871012,O=C(N/N=C/c1cccnc1)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,341.37399999999997,3.3888000000000016,2.0,4.0,5.0
356,CHEMBL4851938,O=C(N/N=C/c1ccc(Cl)cc1)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,374.831,4.647200000000003,2.0,3.0,5.0
357,CHEMBL4866324,O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1cc(-c2ccc3ccccc3c2)[nH]n1,inactive,385.38300000000004,3.902000000000002,2.0,5.0,5.0
358,CHEMBL1241832,O=C(N/N=C/c1c(O)ccc2ccccc12)c1cc(-c2ccc3ccccc3c2)n[nH]1,inactive,406.44500000000005,4.8526000000000025,3.0,4.0,5.0
